Invoice,Quantity,Price,Customer ID,InvoiceDate
528120,125,7.07,15061.0,2010-10-20 14:33:00
528121,834,2.08,15061.0,2010-10-20 14:34:00
528122,604,12.83,15061.0,2010-10-20 14:36:00
528123,216,8.620000000000001,13104.0,2010-10-20 14:38:00
528124,76,49.75,13065.0,2010-10-20 14:41:00
528125,370,141.35,16903.0,2010-10-20 14:42:00
528126,145,213.43,16797.0,2010-10-20 14:42:00
528127,1,0.19,,2010-10-20 14:42:00
528129,400,120.61,14062.0,2010-10-20 14:58:00
528130,301,82.00999999999999,13723.0,2010-10-20 14:59:00
528131,75,71.03,14878.0,2010-10-20 15:02:00
528133,60,0.21,14878.0,2010-10-20 15:08:00
528134,124,18.6,15647.0,2010-10-20 15:09:00
528135,249,56.08,12530.0,2010-10-20 15:15:00
528136,96,11.01,14624.0,2010-10-20 15:16:00
528137,936,32.32,17044.0,2010-10-20 15:21:00
528138,500,0.72,12931.0,2010-10-20 15:24:00
528139,172,173.49,16372.0,2010-10-20 15:25:00
528140,112,39.45,16011.0,2010-10-20 15:35:00
528141,399,115.29,16019.0,2010-10-20 15:36:00
528146,134,98.4,14612.0,2010-10-20 16:01:00
528147,507,104.21,17038.0,2010-10-20 16:04:00
528150,130,54.8,13824.0,2010-10-20 16:15:00
528151,20,5.050000000000001,14062.0,2010-10-20 16:26:00
528152,134,24.86,12387.0,2010-10-20 16:27:00
528153,110,8.39,17396.0,2010-10-20 16:28:00
528154,410,13.14,12643.0,2010-10-20 16:35:00
528156,87,113.98,17817.0,2010-10-20 17:12:00
528157,162,23.5,15189.0,2010-10-20 17:20:00
528158,735,118.81,14031.0,2010-10-20 17:33:00
528160,189,29.35,16043.0,2010-10-21 08:52:00
528161,245,32.34,16825.0,2010-10-21 09:17:00
528162,34,287.74,14180.0,2010-10-21 09:19:00
528164,12,2.95,13368.0,2010-10-21 09:43:00
528165,23,31.349999999999998,13468.0,2010-10-21 09:45:00
528166,253,150.15,12586.0,2010-10-21 09:48:00
528167,146,68.6,18247.0,2010-10-21 09:49:00
528169,164,31.02,13117.0,2010-10-21 09:55:00
528170,36,21.5,13374.0,2010-10-21 10:04:00
528172,2,33.9,14644.0,2010-10-21 10:10:00
528175,143,49.92,12820.0,2010-10-21 10:25:00
528176,269,114.3,12725.0,2010-10-21 10:28:00
528177,247,24.54,17017.0,2010-10-21 10:46:00
528178,54,24.2,17017.0,2010-10-21 10:47:00
528179,212,72.74000000000001,14227.0,2010-10-21 10:49:00
528180,239,104.63,16316.0,2010-10-21 10:53:00
528181,114,28.94,15271.0,2010-10-21 10:55:00
528184,184,59.83,15358.0,2010-10-21 11:10:00
528235,125,46.1,17096.0,2010-10-21 11:40:00
528239,275,51.76,16954.0,2010-10-21 11:42:00
528255,81,29.92,17068.0,2010-10-21 11:47:00
528257,245,17.29,14688.0,2010-10-21 11:48:00
528263,88,103.19,16412.0,2010-10-21 11:52:00
528271,579,83.96,,2010-10-21 11:55:00
528304,772,161.96,16550.0,2010-10-21 12:05:00
528305,349,70.03,17834.0,2010-10-21 12:09:00
528306,173,63.2,16590.0,2010-10-21 12:09:00
528307,570,135.75,,2010-10-21 12:10:00
528308,20,51.84,14527.0,2010-10-21 12:11:00
528310,132,87.45,14156.0,2010-10-21 12:14:00
528311,48,12.3,17924.0,2010-10-21 12:17:00
528313,246,132.89,13047.0,2010-10-21 12:22:00
528314,5,4.65,13047.0,2010-10-21 12:23:00
528315,4,18.8,,2010-10-21 12:25:00
528316,3,6.95,14911.0,2010-10-21 12:30:00
528318,114,178.26,16933.0,2010-10-21 12:38:00
528319,74,25.79,17483.0,2010-10-21 12:43:00
528320,324,27.64,13386.0,2010-10-21 12:52:00
528321,74,85.91,14606.0,2010-10-21 12:53:00
528322,216,2.7,14113.0,2010-10-21 12:53:00
528323,96,1.25,15953.0,2010-10-21 12:56:00
528324,21,41.4,13092.0,2010-10-21 13:02:00
528325,312,215.95,15680.0,2010-10-21 13:02:00
528326,83,116.95,13195.0,2010-10-21 13:07:00
528327,74,24.150000000000002,16065.0,2010-10-21 13:20:00
528328,192,2.55,14045.0,2010-10-21 13:20:00
528329,252,138.2,13891.0,2010-10-21 13:23:00
528330,173,60.96,13836.0,2010-10-21 13:27:00
528333,121,23.45,13534.0,2010-10-21 13:43:00
528334,4,13.5,13534.0,2010-10-21 13:44:00
528335,91,32.05,12400.0,2010-10-21 13:45:00
528337,273,108.95,15255.0,2010-10-21 14:02:00
528338,25,159.9,15257.0,2010-10-21 14:03:00
528340,260,67.63,17673.0,2010-10-21 14:05:00
528341,12,3.39,17389.0,2010-10-21 14:05:00
528342,207,30.97,14148.0,2010-10-21 14:08:00
528349,241,78.31,13936.0,2010-10-21 14:21:00
528350,12,1.45,16422.0,2010-10-21 14:26:00
528351,311,79.41,13166.0,2010-10-21 14:29:00
528352,221,82.13,18243.0,2010-10-21 14:29:00
528353,432,88.12,15251.0,2010-10-21 14:29:00
528354,173,40.17,16310.0,2010-10-21 14:47:00
528355,122,29.47,,2010-10-21 14:47:00
528356,249,76.71000000000001,12877.0,2010-10-21 14:55:00
528357,118,85.92,14216.0,2010-10-21 15:07:00
528359,169,33.96,16167.0,2010-10-21 15:32:00
528361,6,13.15,16167.0,2010-10-21 15:33:00
528362,290,10.58,14000.0,2010-10-21 15:35:00
528364,2,12.75,14442.0,2010-10-21 15:39:00
528366,102,48.5,14911.0,2010-10-21 16:20:00
528367,71,31.92,13077.0,2010-10-21 16:29:00
528368,89,48.39,13581.0,2010-10-21 16:30:00
528369,54,34.35,15159.0,2010-10-21 16:33:00
528372,105,51.34,17290.0,2010-10-21 16:55:00
528374,114,97.95,16540.0,2010-10-21 17:22:00
528375,228,19.55,13093.0,2010-10-21 17:29:00
528376,24,35.85,13093.0,2010-10-21 17:33:00
528377,516,295.37,15998.0,2010-10-21 17:38:00
528383,150,178.91,14686.0,2010-10-21 18:21:00
528384,66,69.64,14686.0,2010-10-21 18:27:00
528385,40,93.65,14686.0,2010-10-21 18:31:00
528386,208,64.25,14911.0,2010-10-21 18:32:00
528387,6,2.95,15645.0,2010-10-21 18:36:00
528388,228,19.55,13093.0,2010-10-21 18:37:00
528390,40,78.5,13093.0,2010-10-21 18:38:00
528391,6,2.1,13093.0,2010-10-21 18:39:00
528394,64,108.2,13291.0,2010-10-21 19:01:00
528395,76,53.63,14702.0,2010-10-21 19:28:00
528396,59,32.849999999999994,15637.0,2010-10-22 08:24:00
528397,102,16.7,12972.0,2010-10-22 08:41:00
528399,104,92.62,14156.0,2010-10-22 08:51:00
528400,58,4.5,14156.0,2010-10-22 08:52:00
528403,13,22.740000000000002,,2010-10-22 09:00:00
528405,291,223.93,16777.0,2010-10-22 09:06:00
528407,311,41.16,17863.0,2010-10-22 09:09:00
528408,142,53.75,14440.0,2010-10-22 09:10:00
528414,151,18.77,12960.0,2010-10-22 09:31:00
528417,199,161.29999999999998,14156.0,2010-10-22 09:36:00
528419,501,134.8,12615.0,2010-10-22 09:44:00
528422,151,18.740000000000002,12615.0,2010-10-22 09:45:00
528423,450,7.05,13629.0,2010-10-22 09:48:00
528424,108,86.14999999999999,12899.0,2010-10-22 09:53:00
528429,48,2.5,14460.0,2010-10-22 10:04:00
528431,31,170.25,12973.0,2010-10-22 10:14:00
528432,3,4.95,18075.0,2010-10-22 10:21:00
528434,136,82.95,16161.0,2010-10-22 10:29:00
528435,332,72.42,12418.0,2010-10-22 10:29:00
528436,60,14.0,13107.0,2010-10-22 10:35:00
528438,205,30.490000000000002,12419.0,2010-10-22 10:40:00
528440,97,47.75,15900.0,2010-10-22 10:44:00
528443,124,82.5,16497.0,2010-10-22 10:59:00
528444,5,13.45,16497.0,2010-10-22 11:00:00
528445,162,69.42,12748.0,2010-10-22 11:00:00
528447,28,7.6,15805.0,2010-10-22 11:07:00
528448,155,54.19,15805.0,2010-10-22 11:09:00
528450,261,35.1,16226.0,2010-10-22 11:19:00
528452,156,17.05,14945.0,2010-10-22 11:26:00
528470,274,158.57,16392.0,2010-10-22 11:40:00
528471,52,76.55,16053.0,2010-10-22 11:41:00
528472,199,27.57,16053.0,2010-10-22 11:42:00
528473,76,45.9,16709.0,2010-10-22 11:43:00
528474,384,13.6,14866.0,2010-10-22 11:45:00
528475,83,31.17,13746.0,2010-10-22 11:55:00
528477,317,180.51,18022.0,2010-10-22 12:02:00
528478,264,30.05,14290.0,2010-10-22 12:03:00
528493,36,1.25,13266.0,2010-10-22 12:13:00
528494,12,1.65,15314.0,2010-10-22 12:19:00
528504,248,129.06,16428.0,2010-10-22 12:22:00
528505,234,66.69,17428.0,2010-10-22 12:26:00
528507,104,62.050000000000004,17841.0,2010-10-22 12:29:00
528511,35,31.7,18223.0,2010-10-22 12:30:00
528532,30,0.12,17841.0,2010-10-22 12:35:00
528534,88,25.4,15434.0,2010-10-22 12:35:00
528571,836,52.24,12621.0,2010-10-22 12:59:00
528574,213,208.41,13106.0,2010-10-22 13:10:00
528575,50,86.8,13018.0,2010-10-22 13:11:00
528576,85,17.55,12369.0,2010-10-22 13:13:00
528578,41,205.72,,2010-10-22 13:16:00
528580,409,86.19,14309.0,2010-10-22 13:18:00
528582,75,15.15,15311.0,2010-10-22 13:31:00
528583,53,63.29,17757.0,2010-10-22 13:35:00
528584,47,131.32,16775.0,2010-10-22 13:38:00
528585,284,52.12,17191.0,2010-10-22 13:44:00
528586,207,175.21,17191.0,2010-10-22 13:59:00
528588,84,196.58,14080.0,2010-10-22 14:04:00
528589,27,135.01999999999998,,2010-10-22 14:04:00
528590,30,143.67,,2010-10-22 14:04:00
528591,40,177.42,,2010-10-22 14:04:00
528593,54,290.24,,2010-10-22 14:23:00
528594,42,291.25,,2010-10-22 14:23:00
528596,264,7.21,13750.0,2010-10-22 14:34:00
528597,112,28.29,13155.0,2010-10-22 14:49:00
528598,144,69.84,15750.0,2010-10-22 14:53:00
528599,68,11.0,15606.0,2010-10-22 14:55:00
528600,248,40.13,12787.0,2010-10-22 14:57:00
528601,101,70.55,14870.0,2010-10-22 14:58:00
528603,1,2.55,,2010-10-22 15:07:00
528605,263,127.78,15865.0,2010-10-22 15:24:00
528607,36,1.25,12748.0,2010-10-22 15:31:00
528608,158,157.95,15073.0,2010-10-22 15:37:00
528609,582,105.94,16491.0,2010-10-22 15:42:00
528610,280,61.1,14824.0,2010-10-22 15:44:00
528611,1,3.95,,2010-10-22 15:54:00
528612,68,48.68,14728.0,2010-10-22 15:57:00
528614,12,22.85,13059.0,2010-10-22 16:11:00
528615,258,250.79,17231.0,2010-10-22 16:36:00
528616,336,79.55,15485.0,2010-10-22 17:01:00
528617,360,7.01,13165.0,2010-10-22 17:04:00
528618,272,174.4,13263.0,2010-10-22 17:07:00
528619,115,121.0,17139.0,2010-10-24 10:33:00
528620,308,123.77,17243.0,2010-10-24 10:33:00
528622,108,72.06,17204.0,2010-10-24 10:50:00
528623,52,47.85,16010.0,2010-10-24 10:54:00
528624,72,57.67,17358.0,2010-10-24 10:56:00
528625,163,36.17,17843.0,2010-10-24 10:56:00
528627,326,106.87,16746.0,2010-10-24 11:14:00
528628,48,107.12,13241.0,2010-10-24 11:17:00
528630,168,4.2,17389.0,2010-10-24 11:18:00
528631,364,15.16,13941.0,2010-10-24 11:19:00
528632,88,16.7,16351.0,2010-10-24 11:21:00
528633,85,146.65,13544.0,2010-10-24 11:25:00
528634,99,33.74,16814.0,2010-10-24 11:31:00
528635,180,22.94,17470.0,2010-10-24 11:31:00
528636,170,68.25,16693.0,2010-10-24 11:35:00
528637,222,31.81,16979.0,2010-10-24 11:39:00
528638,88,14.94,16024.0,2010-10-24 11:40:00
528639,19,27.49,16024.0,2010-10-24 11:42:00
528640,432,70.22,13555.0,2010-10-24 11:47:00
528641,66,37.9,12494.0,2010-10-24 11:49:00
528642,193,40.02,13295.0,2010-10-24 11:50:00
528643,426,52.9,17407.0,2010-10-24 11:57:00
528644,120,75.17,14553.0,2010-10-24 12:00:00
528645,111,146.85,15994.0,2010-10-24 12:14:00
528646,101,122.65,14532.0,2010-10-24 12:24:00
528647,148,109.13,14277.0,2010-10-24 12:36:00
528648,92,110.93,16445.0,2010-10-24 12:39:00
528649,101,61.25,13327.0,2010-10-24 12:40:00
528657,117,46.07,14277.0,2010-10-24 12:44:00
528659,158,37.19,15723.0,2010-10-24 12:44:00
528667,169,92.88,17871.0,2010-10-24 12:46:00
528673,58,130.24,15059.0,2010-10-24 12:51:00
528676,204,43.89,14211.0,2010-10-24 12:51:00
528683,92,6.699999999999999,14211.0,2010-10-24 12:54:00
528693,115,133.08,12748.0,2010-10-24 13:00:00
528694,166,101.89,15059.0,2010-10-24 13:01:00
528705,287,199.01,13137.0,2010-10-24 13:07:00
528706,448,15.06,18260.0,2010-10-24 13:08:00
528708,53,27.75,15248.0,2010-10-24 13:09:00
528711,90,67.35,16373.0,2010-10-24 13:10:00
528725,125,81.5,17377.0,2010-10-24 13:17:00
528726,40,1.55,17377.0,2010-10-24 13:20:00
528727,196,53.04,15640.0,2010-10-24 13:21:00
528728,23,61.150000000000006,17260.0,2010-10-24 13:21:00
528729,108,11.32,13333.0,2010-10-24 13:24:00
528730,316,214.6,13574.0,2010-10-24 13:28:00
528731,282,63.019999999999996,16983.0,2010-10-24 13:35:00
528732,67,30.5,13948.0,2010-10-24 13:46:00
528733,888,125.24,15640.0,2010-10-24 13:54:00
528734,195,65.2,17435.0,2010-10-24 13:55:00
528735,320,215.44,13240.0,2010-10-24 13:57:00
528736,34,36.25,13073.0,2010-10-24 14:06:00
528737,80,79.8,18065.0,2010-10-24 14:06:00
528738,80,12.54,16422.0,2010-10-24 14:07:00
528739,81,124.65,16920.0,2010-10-24 14:07:00
528740,303,32.66,13977.0,2010-10-24 14:08:00
528741,264,133.85,15665.0,2010-10-24 14:08:00
528742,179,114.03,13118.0,2010-10-24 14:11:00
528743,13,87.75,17858.0,2010-10-24 14:16:00
528744,100,82.53,18110.0,2010-10-24 14:21:00
528745,136,111.03999999999999,14551.0,2010-10-24 14:35:00
528746,122,74.64999999999999,14243.0,2010-10-24 14:37:00
528747,153,175.79,16770.0,2010-10-24 14:40:00
528748,119,50.25,14551.0,2010-10-24 14:42:00
528749,3,17.65,14551.0,2010-10-24 14:45:00
528750,35,103.49000000000001,14183.0,2010-10-24 14:45:00
528751,1,4.95,,2010-10-24 14:49:00
528752,307,93.76,16677.0,2010-10-24 14:53:00
528753,175,100.74,16655.0,2010-10-24 14:59:00
528754,93,99.02,15796.0,2010-10-24 15:08:00
528755,49,25.099999999999998,16923.0,2010-10-24 15:16:00
528757,485,89.81,12720.0,2010-10-24 15:28:00
528758,74,201.07,18116.0,2010-10-24 15:29:00
528759,200,78.88,15337.0,2010-10-24 15:29:00
528760,173,28.05,14861.0,2010-10-24 15:41:00
528761,411,62.01,13898.0,2010-10-24 15:42:00
528762,88,50.83,13565.0,2010-10-24 15:51:00
528763,259,122.85,12926.0,2010-10-24 15:57:00
528764,117,109.51,16904.0,2010-10-24 16:03:00
528765,186,135.0,16726.0,2010-10-24 16:09:00
528766,497,206.85999999999999,13564.0,2010-10-24 16:13:00
528767,203,43.0,14911.0,2010-10-25 08:12:00
528768,35,15.65,14181.0,2010-10-25 08:27:00
528770,63,52.89,15065.0,2010-10-25 09:13:00
528771,303,102.81,17325.0,2010-10-25 09:20:00
528772,237,66.83,15174.0,2010-10-25 09:40:00
528775,242,11.21,16133.0,2010-10-25 09:57:00
528782,313,52.46,13462.0,2010-10-25 10:00:00
528783,152,57.0,13769.0,2010-10-25 10:00:00
528789,143,93.5,14197.0,2010-10-25 10:01:00
528798,163,39.73,12841.0,2010-10-25 10:04:00
528824,286,42.589999999999996,14040.0,2010-10-25 10:14:00
528838,160,57.74,16193.0,2010-10-25 10:25:00
528851,260,27.229999999999997,17981.0,2010-10-25 10:40:00
528852,550,150.11,14766.0,2010-10-25 10:41:00
528853,362,50.42,12481.0,2010-10-25 10:41:00
528865,85,89.05,17393.0,2010-10-25 11:10:00
528866,192,63.65,15955.0,2010-10-25 11:16:00
528868,224,239.82,15976.0,2010-10-25 11:33:00
528869,79,36.09,17236.0,2010-10-25 11:43:00
528870,417,72.09,17364.0,2010-10-25 11:43:00
528871,97,53.7,15294.0,2010-10-25 11:45:00
528872,179,53.800000000000004,15311.0,2010-10-25 11:48:00
528874,145,93.48,16005.0,2010-10-25 11:54:00
528875,168,16.08,13102.0,2010-10-25 12:02:00
528876,567,162.52,15370.0,2010-10-25 12:08:00
528880,273,48.72,13733.0,2010-10-25 12:18:00
528881,293,41.25,14292.0,2010-10-25 12:18:00
528882,112,100.84,15039.0,2010-10-25 12:19:00
528883,94,103.53999999999999,14690.0,2010-10-25 12:20:00
528888,294,18.7,13408.0,2010-10-25 12:34:00
528889,161,55.5,14249.0,2010-10-25 12:34:00
528890,69,17.75,16919.0,2010-10-25 12:34:00
528891,36,2.1,13408.0,2010-10-25 12:37:00
528892,146,55.65,13050.0,2010-10-25 12:42:00
528893,71,51.95,14606.0,2010-10-25 12:47:00
528894,8,5.279999999999999,,2010-10-25 12:58:00
528895,138,13.0,12748.0,2010-10-25 13:03:00
528896,139,68.42999999999999,12790.0,2010-10-25 13:04:00
528897,123,9.74,15646.0,2010-10-25 13:06:00
528898,202,21.72,14718.0,2010-10-25 13:07:00
528901,65,106.64,14534.0,2010-10-25 13:14:00
528906,177,60.56,16143.0,2010-10-25 13:25:00
528908,20,34.85,13319.0,2010-10-25 13:30:00
528909,257,65.48,14515.0,2010-10-25 13:30:00
528910,71,68.4,13319.0,2010-10-25 13:31:00
528912,369,233.18,16241.0,2010-10-25 13:40:00
528913,257,86.0,17432.0,2010-10-25 13:43:00
528915,222,155.91,17432.0,2010-10-25 13:57:00
528916,126,134.44,16782.0,2010-10-25 14:01:00
528917,36,70.8,17432.0,2010-10-25 14:03:00
528918,96,101.35,18016.0,2010-10-25 14:24:00
528919,99,145.79,16259.0,2010-10-25 14:27:00
528920,72,101.6,12417.0,2010-10-25 14:27:00
528921,301,55.09,15064.0,2010-10-25 14:32:00
528922,160,58.25,15747.0,2010-10-25 14:35:00
528923,73,173.85,14413.0,2010-10-25 14:41:00
528924,66,7.99,14353.0,2010-10-25 14:46:00
528926,210,91.1,14065.0,2010-10-25 14:51:00
528927,1,39.95,12748.0,2010-10-25 15:02:00
528928,12,0.42,16748.0,2010-10-25 15:04:00
528936,2,9.99,,2010-10-25 15:23:00
528940,152,5.8,17025.0,2010-10-25 15:30:00
528944,439,35.93,15142.0,2010-10-25 15:36:00
528945,30,3.75,17396.0,2010-10-25 15:42:00
528946,5,16.5,17867.0,2010-10-25 15:51:00
528947,3,5.05,,2010-10-25 15:53:00
528948,101,86.86,17070.0,2010-10-25 15:57:00
528949,375,127.82000000000001,14911.0,2010-10-25 16:08:00
528950,70,42.2,17767.0,2010-10-25 16:22:00
528955,20,10.6,14156.0,2010-10-26 08:14:00
528956,242,25.93,17083.0,2010-10-26 08:41:00
528957,234,67.84,12475.0,2010-10-26 08:49:00
528959,138,74.7,12411.0,2010-10-26 09:25:00
528960,213,41.24,16186.0,2010-10-26 09:37:00
528961,137,68.05,14640.0,2010-10-26 09:45:00
528962,240,71.89,14740.0,2010-10-26 09:47:00
528963,464,36.18,15366.0,2010-10-26 09:52:00
528964,58,14.41,17327.0,2010-10-26 09:54:00
528965,156,6.59,16087.0,2010-10-26 09:59:00
528966,231,45.32,16863.0,2010-10-26 10:03:00
528967,350,64.11,14673.0,2010-10-26 10:14:00
528969,24,8.5,14298.0,2010-10-26 10:23:00
528970,2,110.0,14298.0,2010-10-26 10:24:00
528971,592,38.94,17044.0,2010-10-26 10:26:00
528973,47,74.45,14219.0,2010-10-26 10:34:00
528974,313,114.83,16785.0,2010-10-26 10:36:00
528985,436,114.53999999999999,13363.0,2010-10-26 11:07:00
528989,166,79.25,14897.0,2010-10-26 11:17:00
528990,140,80.28,14524.0,2010-10-26 11:21:00
528991,92,15.9,16168.0,2010-10-26 11:23:00
529000,334,74.31,15620.0,2010-10-26 11:32:00
529009,158,40.24,16962.0,2010-10-26 11:36:00
529010,286,25.86,17696.0,2010-10-26 11:36:00
529028,175,52.02,14324.0,2010-10-26 11:44:00
529031,263,13.74,15311.0,2010-10-26 11:45:00
529038,60,0.42,15311.0,2010-10-26 11:47:00
529039,458,12.360000000000001,16422.0,2010-10-26 11:47:00
529057,121,59.05,12431.0,2010-10-26 12:00:00
529063,131,33.97,14278.0,2010-10-26 12:07:00
529070,31,31.35,13067.0,2010-10-26 12:15:00
529071,86,16.0,14608.0,2010-10-26 12:18:00
529072,330,108.34,12577.0,2010-10-26 12:22:00
529073,11,23.4,12577.0,2010-10-26 12:28:00
529074,152,19.09,17122.0,2010-10-26 12:39:00
529075,12,4.25,12971.0,2010-10-26 12:42:00
529077,354,285.11,16372.0,2010-10-26 12:54:00
529078,299,34.14,13963.0,2010-10-26 12:55:00
529079,192,41.43,16034.0,2010-10-26 13:00:00
529080,804,49.019999999999996,13213.0,2010-10-26 13:07:00
529081,142,81.84,16531.0,2010-10-26 13:10:00
529082,185,138.21,14546.0,2010-10-26 13:11:00
529083,3,6.32,,2010-10-26 13:12:00
529084,330,17.25,12524.0,2010-10-26 13:15:00
529091,587,201.02,12371.0,2010-10-26 13:37:00
529093,509,153.45,14911.0,2010-10-26 13:39:00
529094,127,17.73,13578.0,2010-10-26 13:44:00
529095,72,1.06,17829.0,2010-10-26 13:46:00
529096,199,71.45,13274.0,2010-10-26 13:48:00
529097,221,31.060000000000002,17135.0,2010-10-26 13:51:00
529099,171,49.25,17034.0,2010-10-26 14:00:00
529122,193,94.1,17623.0,2010-10-26 14:12:00
529127,92,15.540000000000001,12775.0,2010-10-26 14:24:00
529129,115,89.15,14963.0,2010-10-26 14:37:00
529130,810,114.31,16258.0,2010-10-26 14:38:00
529131,10,6.75,16258.0,2010-10-26 14:39:00
529132,847,45.33,13157.0,2010-10-26 14:42:00
529136,100,0.42,13906.0,2010-10-26 15:00:00
529137,4,15.9,17396.0,2010-10-26 15:00:00
529138,344,36.1,13590.0,2010-10-26 15:08:00
529139,99,16.91,16757.0,2010-10-26 15:09:00
529140,72,1.06,12843.0,2010-10-26 15:13:00
529141,400,1.25,13953.0,2010-10-26 15:16:00
529142,1,10.75,,2010-10-26 15:23:00
529143,56,38.44,17975.0,2010-10-26 15:25:00
529144,99,77.37,15773.0,2010-10-26 15:27:00
529147,2,14.899999999999999,,2010-10-26 15:53:00
529148,63,38.35,18136.0,2010-10-26 15:57:00
529149,142,56.92,17346.0,2010-10-26 16:02:00
529150,270,22.06,16607.0,2010-10-26 16:03:00
529151,2,10.9,17961.0,2010-10-26 16:10:00
529152,216,17.25,14156.0,2010-10-26 16:22:00
529153,242,23.79,15536.0,2010-10-26 16:31:00
529154,70,47.25,14970.0,2010-10-26 16:35:00
529157,305,209.55,13969.0,2010-10-26 16:49:00
529158,1,0.95,13969.0,2010-10-26 16:52:00
529159,70,33.19,13571.0,2010-10-26 17:00:00
529160,61,71.98,14271.0,2010-10-26 17:01:00
529161,671,80.12,15390.0,2010-10-26 17:23:00
529162,646,32.4,15093.0,2010-10-26 17:26:00
529163,11,11.9,15093.0,2010-10-26 17:27:00
529164,10,6.75,15093.0,2010-10-26 17:28:00
529165,108,12.49,16191.0,2010-10-26 17:34:00
529166,504,6.61,16191.0,2010-10-26 17:36:00
529167,96,6.78,15587.0,2010-10-26 17:52:00
529168,739,63.08,17593.0,2010-10-26 17:55:00
529169,101,24.7,13468.0,2010-10-26 18:07:00
529173,20,13.5,13093.0,2010-10-26 18:14:00
529175,20,13.5,13093.0,2010-10-26 18:16:00
529178,241,129.67000000000002,16639.0,2010-10-26 18:23:00
529179,276,50.6,17809.0,2010-10-26 18:26:00
529180,60,13.5,17809.0,2010-10-26 18:27:00
529186,296,34.3,12645.0,2010-10-26 18:44:00
529190,109,26.2,14201.0,2010-10-26 18:51:00
529191,382,37.82,15876.0,2010-10-26 18:58:00
529192,58,37.2,13081.0,2010-10-26 19:35:00
529193,289,32.49,12913.0,2010-10-27 08:07:00
529194,72,0.42,15030.0,2010-10-27 08:09:00
529195,138,64.62,16456.0,2010-10-27 08:17:00
529196,446,85.68,12537.0,2010-10-27 08:36:00
529197,318,158.35,12505.0,2010-10-27 09:18:00
529198,94,15.700000000000001,14475.0,2010-10-27 09:20:00
529200,128,21.37,12676.0,2010-10-27 09:36:00
529201,112,22.98,12563.0,2010-10-27 09:52:00
529202,76,35.45,13692.0,2010-10-27 09:57:00
529208,137,64.45,16208.0,2010-10-27 10:04:00
529209,129,58.739999999999995,15271.0,2010-10-27 10:20:00
529211,54,1.25,16692.0,2010-10-27 10:29:00
529212,197,40.94,16145.0,2010-10-27 10:32:00
529213,78,14.15,15198.0,2010-10-27 10:32:00
529215,407,122.8,12591.0,2010-10-27 10:42:00
529216,13,45.599999999999994,15329.0,2010-10-27 10:50:00
529217,84,17.35,17513.0,2010-10-27 11:13:00
529228,151,171.0,14530.0,2010-10-27 11:29:00
529265,154,56.25,17473.0,2010-10-27 11:45:00
529267,56,26.55,16188.0,2010-10-27 11:50:00
529270,25,81.45,14527.0,2010-10-27 11:50:00
529279,178,68.25,14105.0,2010-10-27 11:53:00
529295,122,48.15,14051.0,2010-10-27 12:19:00
529296,640,56.21,15159.0,2010-10-27 12:20:00
529297,108,37.9,16433.0,2010-10-27 12:26:00
529298,156,59.67,16458.0,2010-10-27 12:26:00
529299,20,6.75,14051.0,2010-10-27 12:27:00
529300,158,39.25,18172.0,2010-10-27 12:30:00
529301,54,26.15,18172.0,2010-10-27 12:30:00
529302,8,15.9,18172.0,2010-10-27 12:31:00
529303,131,123.94,17841.0,2010-10-27 12:39:00
529304,192,38.78,12353.0,2010-10-27 12:44:00
529305,48,38.05,13466.0,2010-10-27 12:50:00
529306,638,112.75,13093.0,2010-10-27 12:52:00
529307,174,43.37,13880.0,2010-10-27 12:53:00
529308,219,163.65,16418.0,2010-10-27 12:55:00
529309,135,102.23,14496.0,2010-10-27 12:57:00
529310,31,54.15,17975.0,2010-10-27 13:00:00
529311,368,59.79,15807.0,2010-10-27 13:04:00
529313,24,62.4,15373.0,2010-10-27 13:18:00
529314,298,14.05,14744.0,2010-10-27 13:18:00
529317,16,6.36,17436.0,2010-10-27 13:43:00
529318,332,166.93,14639.0,2010-10-27 13:47:00
529319,102,18.2,18062.0,2010-10-27 13:55:00
529320,583,39.55,14400.0,2010-10-27 13:59:00
529321,81,53.44,13617.0,2010-10-27 14:00:00
529322,269,77.67,13246.0,2010-10-27 14:01:00
529323,400,260.82,16713.0,2010-10-27 14:05:00
529324,46,51.65,17894.0,2010-10-27 14:07:00
529326,81,133.69,13547.0,2010-10-27 14:14:00
529327,291,75.25,13089.0,2010-10-27 14:15:00
529328,101,37.3,17000.0,2010-10-27 14:16:00
529329,389,150.0,14159.0,2010-10-27 14:34:00
529330,45,47.0,14281.0,2010-10-27 14:45:00
529331,50,33.75,15981.0,2010-10-27 14:55:00
529332,280,41.449999999999996,17478.0,2010-10-27 15:01:00
529333,175,148.9,17690.0,2010-10-27 15:04:00
529334,25,43.6,,2010-10-27 15:11:00
529335,62,121.44,17326.0,2010-10-27 15:38:00
529336,219,19.16,14904.0,2010-10-27 15:40:00
529337,101,169.48,16014.0,2010-10-27 16:04:00
529338,47,42.05,13713.0,2010-10-27 16:18:00
529339,127,69.25,16382.0,2010-10-27 16:23:00
529340,408,57.05,18225.0,2010-10-27 16:32:00
529341,243,88.35,17322.0,2010-10-27 16:38:00
529342,374,140.19,18060.0,2010-10-27 16:41:00
529344,518,230.76,12349.0,2010-10-28 08:23:00
529345,15,25.8,16628.0,2010-10-28 08:38:00
529346,88,19.71,15328.0,2010-10-28 09:05:00
